filename,width,height,class,xmin,ymin,xmax,ymax
Image__2018-01-10__14-28-17.jpg,640,480,fallen,41,325,486,456
Image__2018-01-10__14-28-17.jpg,640,480,fallen,45,1,165,310
Image__2018-01-10__14-28-17.jpg,640,480,fallen,540,10,604,435
Image__2018-01-10__14-09-26.jpg,640,480,standing,85,207,235,342
Image__2018-01-10__14-09-26.jpg,640,480,standing,320,265,484,411
Image__2018-01-10__14-09-26.jpg,640,480,standing,453,92,640,252
Image__2018-01-10__14-09-26.jpg,640,480,standing,304,1,446,186
Image__2018-01-10__14-09-26.jpg,640,480,standing,113,2,289,201
Image__2018-01-10__14-09-26.jpg,640,480,fallen,207,388,639,470
Image__2018-01-10__14-48-46.jpg,640,480,fallen,47,2,498,103
Image__2018-01-10__14-48-46.jpg,640,480,fallen,76,96,527,197
Image__2018-01-10__14-48-46.jpg,640,480,fallen,69,201,520,302
Image__2018-01-10__14-48-46.jpg,640,480,fallen,79,301,530,402
Image__2018-01-10__14-48-46.jpg,640,480,fallen,78,413,514,480
Image__2018-01-10__14-48-46.jpg,640,480,fallen,1,58,72,465
Image__2018-01-10__14-23-22.jpg,640,480,standing,363,114,524,257
Image__2018-01-10__14-23-22.jpg,640,480,fallen,1,1,89,330
Image__2018-01-10__14-23-22.jpg,640,480,fallen,109,239,581,350
Image__2018-01-10__14-23-22.jpg,640,480,fallen,252,1,345,256
Image__2018-01-10__14-23-22.jpg,640,480,fallen,15,338,463,463
Image__2018-01-10__14-37-57.jpg,640,480,standing,393,314,573,477
Image__2018-01-10__14-37-57.jpg,640,480,standing,232,332,368,476
Image__2018-01-10__14-37-57.jpg,640,480,standing,208,189,369,340
Image__2018-01-10__14-37-57.jpg,640,480,standing,224,4,389,180
Image__2018-01-10__14-37-57.jpg,640,480,standing,19,7,201,173
Image__2018-01-10__14-37-57.jpg,640,480,standing,5,201,217,332
Image__2018-01-10__14-37-57.jpg,640,480,standing,13,357,207,478
Image__2018-01-10__14-37-43.jpg,640,480,standing,222,349,373,480
Image__2018-01-10__14-37-43.jpg,640,480,standing,210,181,379,329
Image__2018-01-10__14-37-43.jpg,640,480,standing,224,7,382,152
Image__2018-01-10__14-37-43.jpg,640,480,standing,407,1,567,149
Image__2018-01-10__14-37-43.jpg,640,480,standing,10,1,188,133
Image__2018-01-10__14-37-43.jpg,640,480,standing,5,207,170,336
Image__2018-01-10__14-37-43.jpg,640,480,standing,10,366,163,473
Image__2018-01-10__14-02-07.jpg,640,480,standing,229,257,365,373
Image__2018-01-10__14-44-52.jpg,640,480,fallen,11,253,369,379
Image__2018-01-10__14-11-53.jpg,640,480,fallen,218,149,339,478
Image__2018-01-10__14-11-53.jpg,640,480,standing,342,320,482,471
Image__2018-01-10__14-11-53.jpg,640,480,standing,491,287,640,455
Image__2018-01-10__14-11-53.jpg,640,480,standing,373,130,563,299
Image__2018-01-10__14-11-53.jpg,640,480,standing,204,1,386,157
Image__2018-01-10__14-11-53.jpg,640,480,standing,2,143,213,301
Image__2018-01-10__14-11-53.jpg,640,480,standing,4,309,202,478
Image__2018-01-10__14-11-47.jpg,640,480,standing,377,123,546,295
Image__2018-01-10__14-11-47.jpg,640,480,standing,339,319,490,476
Image__2018-01-10__14-11-47.jpg,640,480,standing,488,288,640,446
Image__2018-01-10__14-11-47.jpg,640,480,standing,7,302,207,466
Image__2018-01-10__14-11-47.jpg,640,480,standing,200,1,379,164
Image__2018-01-10__14-11-47.jpg,640,480,fallen,212,152,338,474
Image__2018-01-18__15-24-18.jpg,640,480,fallen,97,140,175,350
Image__2018-01-18__15-24-18.jpg,640,480,fallen,197,23,415,123
Image__2018-01-18__15-24-18.jpg,640,480,fallen,216,124,439,176
Image__2018-01-18__15-24-18.jpg,640,480,fallen,219,200,441,268
Image__2018-01-18__15-24-18.jpg,640,480,fallen,101,345,303,451
Image__2018-01-18__15-24-18.jpg,640,480,fallen,310,294,445,403
Image__2018-01-10__14-27-46.jpg,640,480,standing,182,155,358,319
Image__2018-01-10__14-27-46.jpg,640,480,standing,285,1,461,164
Image__2018-01-10__14-27-46.jpg,640,480,standing,384,171,560,335
Image__2018-01-10__14-27-46.jpg,640,480,fallen,16,336,489,461
Image__2018-01-10__14-27-46.jpg,640,480,fallen,48,1,177,305
Image__2018-01-10__14-27-46.jpg,640,480,fallen,540,28,634,454
Image__2018-01-10__14-33-33.jpg,640,480,fallen,29,226,413,480
Image__2018-01-10__14-40-22.jpg,640,480,standing,64,177,269,341
Image__2018-01-10__14-40-22.jpg,640,480,standing,420,199,639,342
Image__2018-01-10__14-40-36.jpg,640,480,fallen,272,56,404,463
Image__2018-01-10__14-47-03.jpg,640,480,fallen,185,1,640,92
Image__2018-01-10__14-47-03.jpg,640,480,fallen,185,96,640,188
Image__2018-01-10__14-47-03.jpg,640,480,fallen,191,198,640,296
Image__2018-01-10__14-47-03.jpg,640,480,fallen,185,305,640,397
Image__2018-01-10__14-47-03.jpg,640,480,fallen,240,406,596,480
Image__2018-01-10__14-47-03.jpg,640,480,standing,79,31,185,447
Image__2018-01-10__14-47-03.jpg,640,480,standing,1,12,81,443
Image__2018-01-10__14-01-43.jpg,640,480,fallen,531,162,632,392
Image__2018-01-10__14-40-37.jpg,640,480,fallen,389,75,517,471
Image__2018-01-10__14-49-07.jpg,640,480,fallen,513,54,630,474
Image__2018-01-10__14-49-07.jpg,640,480,fallen,79,99,522,199
Image__2018-01-10__14-49-07.jpg,640,480,fallen,69,201,512,301
Image__2018-01-10__14-49-07.jpg,640,480,fallen,77,317,520,417
Image__2018-01-10__14-49-07.jpg,640,480,fallen,76,417,521,480
Image__2018-01-10__14-49-07.jpg,640,480,fallen,48,1,491,100
Image__2018-01-10__14-12-03.jpg,640,480,standing,3,145,212,302
Image__2018-01-10__14-12-03.jpg,640,480,standing,8,314,195,468
Image__2018-01-10__14-12-03.jpg,640,480,standing,370,151,558,304
Image__2018-01-10__14-12-03.jpg,640,480,standing,484,287,640,437
Image__2018-01-10__14-12-03.jpg,640,480,standing,348,318,500,480
Image__2018-01-10__14-12-03.jpg,640,480,standing,200,1,375,166
Image__2018-01-10__14-12-03.jpg,640,480,standing,377,1,548,149
Image__2018-01-10__14-12-03.jpg,640,480,fallen,224,149,336,476
Image__2018-01-10__14-27-53.jpg,640,480,fallen,41,315,485,445
Image__2018-01-10__14-27-53.jpg,640,480,fallen,539,16,630,456
Image__2018-01-10__14-27-53.jpg,640,480,fallen,44,6,166,305
Image__2018-01-10__14-27-53.jpg,640,480,standing,186,162,352,302
Image__2018-01-10__14-27-53.jpg,640,480,standing,293,5,458,156
Image__2018-01-10__14-27-53.jpg,640,480,standing,416,172,561,316
Image__2018-01-10__14-33-32.jpg,640,480,fallen,59,187,467,440
Image__2018-01-18__11-01-20.jpg,640,480,fallen,164,175,296,304
Image__2018-01-10__14-50-32.jpg,640,480,fallen,1,71,57,382
Image__2018-01-10__14-50-32.jpg,640,480,fallen,89,54,545,155
Image__2018-01-10__14-50-32.jpg,640,480,fallen,63,435,532,476
Image__2018-01-10__14-50-32.jpg,640,480,standing,38,172,185,287
Image__2018-01-10__14-50-32.jpg,640,480,standing,358,148,501,284
Image__2018-01-10__14-50-32.jpg,640,480,standing,97,321,282,442
Image__2018-01-10__14-50-32.jpg,640,480,standing,364,324,512,443
Image__2018-01-10__14-44-47.jpg,640,480,fallen,183,326,559,460
Image__2018-01-10__14-02-12.jpg,640,480,standing,350,62,477,176
Image__2018-01-18__11-05-44.jpg,640,480,standing,128,350,208,420
Image__2018-01-18__11-05-44.jpg,640,480,standing,244,315,324,385
Image__2018-01-18__11-05-44.jpg,640,480,standing,309,242,365,290
Image__2018-01-18__11-05-44.jpg,640,480,fallen,138,265,275,322
Image__2018-01-18__11-05-44.jpg,640,480,fallen,111,160,331,226
Image__2018-01-18__11-05-44.jpg,640,480,standing,223,71,315,153
Image__2018-01-10__14-48-53.jpg,640,480,fallen,81,204,517,300
Image__2018-01-10__14-48-53.jpg,640,480,fallen,92,104,528,200
Image__2018-01-10__14-48-53.jpg,640,480,fallen,56,1,492,96
Image__2018-01-10__14-48-53.jpg,640,480,fallen,92,309,528,405
Image__2018-01-10__14-48-53.jpg,640,480,fallen,93,403,526,480
Image__2018-01-10__14-48-53.jpg,640,480,fallen,1,56,69,468
Image__2018-01-10__14-00-03.jpg,640,480,standing,94,264,281,431
Image__2018-01-10__14-00-03.jpg,640,480,fallen,377,187,515,480
Image__2018-01-10__14-00-17.jpg,640,480,fallen,61,176,477,305
Image__2018-01-10__14-00-17.jpg,640,480,fallen,111,305,581,443
Image__2018-01-10__13-48-23.jpg,640,480,standing,3,2,229,195
Image__2018-01-10__13-48-23.jpg,640,480,fallen,230,82,640,190
Image__2018-01-10__13-48-23.jpg,640,480,fallen,292,194,640,282
Image__2018-01-10__13-48-23.jpg,640,480,fallen,482,278,567,480
Image__2018-01-10__13-48-23.jpg,640,480,fallen,23,326,488,450
Image__2018-01-10__13-48-23.jpg,640,480,fallen,1,212,305,321
Image__2018-01-10__13-48-23.jpg,640,480,fallen,148,1,574,88
Image__2018-01-18__11-09-44.jpg,640,480,standing,226,285,273,326
Image__2018-01-18__11-09-44.jpg,640,480,standing,273,189,320,230
Image__2018-01-10__14-42-32.jpg,640,480,fallen,142,181,403,433
Image__2018-01-10__14-38-07.jpg,640,480,standing,213,192,382,323
Image__2018-01-10__14-38-07.jpg,640,480,standing,226,13,384,185
Image__2018-01-10__14-38-07.jpg,640,480,standing,33,10,212,166
Image__2018-01-10__14-38-07.jpg,640,480,standing,10,202,215,324
Image__2018-01-10__14-38-07.jpg,640,480,standing,24,375,173,480
Image__2018-01-10__14-38-07.jpg,640,480,standing,376,303,540,473
Image__2018-01-10__13-58-32.jpg,640,480,standing,167,234,349,365
Image__2018-01-10__13-58-32.jpg,640,480,standing,334,3,485,195
Image__2018-01-10__13-56-23.jpg,640,480,standing,382,217,573,390
Image__2018-01-18__11-03-27.jpg,640,480,standing,231,312,278,361
Image__2018-01-18__11-03-27.jpg,640,480,standing,227,259,274,308
Image__2018-01-18__11-03-27.jpg,640,480,standing,175,263,222,312
Image__2018-01-18__11-03-27.jpg,640,480,standing,187,309,234,358
Image__2018-01-18__11-03-27.jpg,640,480,standing,177,220,224,269
Image__2018-01-18__11-03-27.jpg,640,480,standing,177,174,224,223
Image__2018-01-18__11-03-27.jpg,640,480,standing,175,129,222,178
Image__2018-01-18__11-03-27.jpg,640,480,fallen,218,79,280,206
Image__2018-01-18__11-03-27.jpg,640,480,fallen,200,369,338,425
Image__2018-01-18__11-03-27.jpg,640,480,fallen,142,280,171,407
Image__2018-01-18__11-03-27.jpg,640,480,fallen,309,265,373,380
Image__2018-01-18__11-03-27.jpg,640,480,fallen,290,137,369,247
Image__2018-01-18__11-03-27.jpg,640,480,fallen,264,43,357,91
Image__2018-01-18__11-03-27.jpg,640,480,fallen,263,88,356,136
Image__2018-01-18__11-03-27.jpg,640,480,fallen,261,86,354,134
Image__2018-01-18__11-03-27.jpg,640,480,fallen,226,206,290,259
Image__2018-01-10__13-56-35.jpg,640,480,standing,151,165,343,343
Image__2018-01-10__13-58-18.jpg,640,480,fallen,74,337,435,451
Image__2018-01-10__13-51-00.jpg,640,480,standing,57,2,295,185
Image__2018-01-10__13-51-00.jpg,640,480,standing,404,3,596,190
Image__2018-01-10__14-42-30.jpg,640,480,fallen,89,271,460,396
Image__2018-01-10__14-45-39.jpg,640,480,fallen,186,62,322,278
Image__2018-01-10__14-19-20.jpg,640,480,standing,534,137,637,307
Image__2018-01-10__14-19-20.jpg,640,480,standing,320,140,480,290
Image__2018-01-10__14-19-20.jpg,640,480,standing,153,156,317,298
Image__2018-01-10__14-19-20.jpg,640,480,standing,1,215,132,342
Image__2018-01-10__14-19-20.jpg,640,480,fallen,24,337,496,407
Image__2018-01-10__14-19-20.jpg,640,480,fallen,159,400,620,477
Image__2018-01-10__14-03-50.jpg,640,480,fallen,207,95,456,180
Image__2018-01-10__14-03-44.jpg,640,480,fallen,358,292,597,401
Image__2018-01-10__13-55-58.jpg,640,480,standing,1,120,230,274
Image__2018-01-10__14-52-35.jpg,640,480,fallen,493,122,622,450
Image__2018-01-10__14-52-35.jpg,640,480,fallen,73,55,538,123
Image__2018-01-10__14-52-35.jpg,640,480,standing,251,188,417,329
Image__2018-01-10__14-52-35.jpg,640,480,standing,380,324,512,457
Image__2018-01-10__14-52-35.jpg,640,480,standing,105,306,272,437
Image__2018-01-10__14-52-35.jpg,640,480,standing,41,157,194,295
Image__2018-01-10__14-52-35.jpg,640,480,fallen,66,440,529,475
Image__2018-01-10__14-41-49.jpg,640,480,fallen,229,37,429,437
Image__2018-01-10__14-00-29.jpg,640,480,fallen,5,297,483,421
Image__2018-01-10__14-00-29.jpg,640,480,fallen,62,175,425,292
Image__2018-01-10__14-13-55.jpg,640,480,fallen,222,78,640,158
Image__2018-01-10__14-13-55.jpg,640,480,standing,3,149,155,301
Image__2018-01-10__14-13-55.jpg,640,480,standing,194,157,345,302
Image__2018-01-10__14-13-55.jpg,640,480,standing,385,142,550,294
Image__2018-01-10__14-13-55.jpg,640,480,standing,351,314,522,451
Image__2018-01-10__14-39-45.jpg,640,480,fallen,62,382,552,480
Image__2018-01-10__14-39-45.jpg,640,480,standing,214,10,374,179
Image__2018-01-10__14-39-45.jpg,640,480,standing,12,6,223,189
Image__2018-01-10__14-39-45.jpg,640,480,standing,458,6,618,212
Image__2018-01-10__14-37-40.jpg,640,480,standing,373,168,509,295
Image__2018-01-10__14-37-40.jpg,640,480,standing,200,189,379,328
Image__2018-01-10__14-37-40.jpg,640,480,standing,213,9,393,151
Image__2018-01-10__14-37-40.jpg,640,480,standing,407,2,574,137
Image__2018-01-10__14-37-40.jpg,640,480,standing,5,1,171,133
Image__2018-01-10__14-37-40.jpg,640,480,standing,4,183,167,330
Image__2018-01-10__14-37-40.jpg,640,480,standing,216,355,384,476
Image__2018-01-10__14-37-40.jpg,640,480,standing,5,369,178,480
Image__2018-01-10__14-02-04.jpg,640,480,standing,222,323,376,436
Image__2018-01-10__14-02-10.jpg,640,480,standing,251,190,376,291
Image__2018-01-10__14-44-45.jpg,640,480,fallen,87,292,476,409
Image__2018-01-10__13-54-24.jpg,640,480,standing,350,4,552,165
Image__2018-01-10__13-54-24.jpg,640,480,fallen,182,90,331,431
Image__2018-01-18__15-23-12.jpg,640,480,standing,167,35,244,102
Image__2018-01-18__15-23-12.jpg,640,480,standing,188,100,269,161
Image__2018-01-18__15-23-12.jpg,640,480,standing,201,163,275,221
Image__2018-01-18__15-23-12.jpg,640,480,standing,216,223,285,279
Image__2018-01-18__15-23-12.jpg,640,480,standing,248,275,311,335
Image__2018-01-18__15-23-12.jpg,640,480,standing,282,330,347,397
Image__2018-01-10__14-20-58.jpg,640,480,standing,404,1,567,114
Image__2018-01-10__14-20-58.jpg,640,480,standing,29,168,169,309
Image__2018-01-10__14-20-58.jpg,640,480,fallen,241,1,365,281
Image__2018-01-10__14-20-58.jpg,640,480,fallen,74,285,457,392
Image__2018-01-10__14-20-58.jpg,640,480,fallen,484,119,600,471
Image__2018-01-10__13-53-11.jpg,640,480,fallen,97,21,225,457
Image__2018-01-10__13-53-11.jpg,640,480,fallen,307,32,562,417
Image__2018-01-18__11-06-03.jpg,640,480,fallen,140,239,190,347
Image__2018-01-18__11-06-03.jpg,640,480,standing,129,354,202,416
Image__2018-01-18__11-06-03.jpg,640,480,standing,252,317,326,387
Image__2018-01-18__11-06-03.jpg,640,480,standing,309,239,365,292
Image__2018-01-18__11-06-03.jpg,640,480,fallen,164,71,214,204
Image__2018-01-18__11-06-03.jpg,640,480,fallen,192,204,283,257
Image__2018-01-18__10-55-14.jpg,640,480,standing,204,125,274,174
Image__2018-01-18__10-55-14.jpg,640,480,standing,299,146,369,195
Image__2018-01-18__10-55-14.jpg,640,480,standing,270,260,340,309
Image__2018-01-18__10-55-14.jpg,640,480,standing,242,378,312,427
Image__2018-01-18__10-55-14.jpg,640,480,standing,163,298,233,347
Image__2018-01-18__10-55-14.jpg,640,480,standing,136,215,206,264
Image__2018-01-18__10-55-14.jpg,640,480,standing,116,115,186,164
Image__2018-01-10__14-40-35.jpg,640,480,fallen,197,61,329,468
Image__2018-01-10__14-47-28.jpg,640,480,fallen,188,4,640,89
Image__2018-01-10__14-47-28.jpg,640,480,fallen,201,98,640,201
Image__2018-01-10__14-47-28.jpg,640,480,fallen,201,197,640,300
Image__2018-01-10__14-47-28.jpg,640,480,fallen,190,311,629,414
Image__2018-01-10__14-47-28.jpg,640,480,standing,83,27,188,445
Image__2018-01-10__14-47-28.jpg,640,480,standing,1,16,71,430
Image__2018-01-10__14-40-09.jpg,640,480,standing,354,307,503,463
Image__2018-01-10__14-40-09.jpg,640,480,standing,177,254,326,410
Image__2018-01-10__14-15-35.jpg,640,480,fallen,1,70,446,184
Image__2018-01-10__14-15-35.jpg,640,480,fallen,447,4,615,430
Image__2018-01-10__14-15-35.jpg,640,480,fallen,19,335,494,435
Image__2018-01-10__14-15-35.jpg,640,480,standing,128,164,300,314
Image__2018-01-10__14-15-35.jpg,640,480,standing,305,154,470,310
Image__2018-01-10__14-01-54.jpg,640,480,fallen,226,282,375,471
Image__2018-01-10__14-08-58.jpg,640,480,standing,28,307,194,433
Image__2018-01-10__14-08-58.jpg,640,480,standing,1,156,208,294
Image__2018-01-10__14-08-58.jpg,640,480,standing,117,7,289,190
Image__2018-01-10__14-08-58.jpg,640,480,standing,288,1,448,180
Image__2018-01-10__14-08-58.jpg,640,480,standing,455,90,640,239
Image__2018-01-10__14-08-58.jpg,640,480,fallen,289,170,488,293
Image__2018-01-10__14-08-58.jpg,640,480,fallen,207,295,640,428
Image__2018-01-10__14-12-14.jpg,640,480,standing,201,240,349,379
Image__2018-01-10__14-12-14.jpg,640,480,standing,357,306,544,478
Image__2018-01-10__14-12-14.jpg,640,480,standing,362,157,553,297
Image__2018-01-10__14-12-14.jpg,640,480,standing,371,1,543,144
Image__2018-01-10__14-12-14.jpg,640,480,standing,208,1,369,155
Image__2018-01-10__14-12-14.jpg,640,480,standing,13,148,221,301
Image__2018-01-10__14-12-14.jpg,640,480,standing,8,307,204,475
Image__2018-01-10__14-34-38.jpg,640,480,fallen,74,155,545,296
Image__2018-01-18__15-24-32.jpg,640,480,fallen,273,157,326,369
Image__2018-01-18__15-24-32.jpg,640,480,fallen,123,146,182,353
Image__2018-01-18__15-24-32.jpg,640,480,fallen,61,139,121,342
Image__2018-01-18__15-24-32.jpg,640,480,fallen,118,48,337,105
Image__2018-01-18__15-24-32.jpg,640,480,fallen,150,106,365,156
Image__2018-01-18__15-24-32.jpg,640,480,standing,327,201,405,276
Image__2018-01-18__15-24-32.jpg,640,480,standing,361,119,429,201
Image__2018-01-18__15-24-32.jpg,640,480,standing,325,368,404,453
Image__2018-01-18__15-24-32.jpg,640,480,standing,229,406,310,480
Image__2018-01-18__15-24-32.jpg,640,480,fallen,73,356,253,430
Image__2018-01-10__13-49-48.jpg,640,480,standing,432,140,624,320
Image__2018-01-10__13-49-48.jpg,640,480,standing,72,4,312,193
Image__2018-01-10__14-33-25.jpg,640,480,fallen,72,125,493,382
Image__2018-01-10__13-53-38.jpg,640,480,standing,324,306,492,480
Image__2018-01-10__13-53-38.jpg,640,480,standing,127,235,298,400
Image__2018-01-10__13-59-59.jpg,640,480,fallen,352,132,453,468
Image__2018-01-10__13-59-59.jpg,640,480,standing,87,277,310,453
Image__2018-01-10__13-50-55.jpg,640,480,standing,191,199,371,403
Image__2018-01-10__13-50-55.jpg,640,480,standing,399,1,603,213
Image__2018-01-10__13-50-41.jpg,640,480,standing,359,296,547,480
Image__2018-01-10__13-50-41.jpg,640,480,standing,12,240,253,409
Image__2018-01-10__13-57-48.jpg,640,480,standing,486,187,640,314
Image__2018-01-10__14-48-50.jpg,640,480,fallen,52,5,494,95
Image__2018-01-10__14-48-50.jpg,640,480,fallen,83,99,525,189
Image__2018-01-10__14-48-50.jpg,640,480,fallen,72,204,514,294
Image__2018-01-10__14-48-50.jpg,640,480,fallen,87,306,529,396
Image__2018-01-10__14-48-50.jpg,640,480,fallen,76,404,524,480
Image__2018-01-10__14-48-50.jpg,640,480,fallen,1,68,74,462
Image__2018-01-10__13-32-29.jpg,640,480,fallen,96,89,569,236
Image__2018-01-10__14-09-30.jpg,640,480,fallen,203,357,640,468
Image__2018-01-10__14-09-30.jpg,640,480,standing,291,180,474,324
Image__2018-01-10__14-09-30.jpg,640,480,standing,452,94,640,239
Image__2018-01-10__14-09-30.jpg,640,480,standing,304,1,451,171
Image__2018-01-10__14-09-30.jpg,640,480,standing,125,4,298,216
Image__2018-01-10__14-09-30.jpg,640,480,standing,74,201,255,344
Image__2018-01-10__13-32-01.jpg,640,480,fallen,89,129,579,289
Image__2018-01-10__13-52-44.jpg,640,480,fallen,113,23,252,457
Image__2018-01-10__13-52-44.jpg,640,480,fallen,316,6,452,419
Image__2018-01-10__14-45-10.jpg,640,480,fallen,299,204,464,425
Image__2018-01-10__14-45-04.jpg,640,480,fallen,201,287,454,418
Image__2018-01-10__14-38-04.jpg,640,480,standing,213,179,362,337
Image__2018-01-10__14-38-04.jpg,640,480,standing,401,233,570,379
Image__2018-01-10__14-38-04.jpg,640,480,standing,238,1,388,176
Image__2018-01-10__14-38-04.jpg,640,480,standing,15,1,219,175
Image__2018-01-10__14-38-04.jpg,640,480,standing,8,197,210,325
Image__2018-01-10__14-38-04.jpg,640,480,standing,26,357,210,471
Image__2018-01-10__13-56-20.jpg,640,480,standing,427,119,621,306
Image__2018-01-10__13-51-29.jpg,640,480,fallen,164,251,605,448
Image__2018-01-10__13-51-29.jpg,640,480,standing,45,4,293,176
Image__2018-01-18__10-57-38.jpg,640,480,fallen,225,231,431,338
Image__2018-01-18__10-57-38.jpg,640,480,standing,186,129,274,213
Image__2018-01-18__10-57-38.jpg,640,480,standing,101,236,189,320
Image__2018-01-18__10-57-38.jpg,640,480,standing,192,348,280,432
Image__2018-01-10__14-31-24.jpg,640,480,fallen,146,152,246,477
Image__2018-01-10__14-31-24.jpg,640,480,standing,219,179,370,318
Image__2018-01-10__14-31-24.jpg,640,480,standing,234,99,338,176
Image__2018-01-10__14-31-24.jpg,640,480,standing,403,175,557,319
Image__2018-01-10__14-31-24.jpg,640,480,standing,307,337,474,466
Image__2018-01-10__14-31-24.jpg,640,480,standing,507,7,639,157
Image__2018-01-10__13-56-18.jpg,640,480,standing,416,201,628,373
Image__2018-01-10__13-58-35.jpg,640,480,standing,207,1,392,178
Image__2018-01-10__13-58-35.jpg,640,480,standing,184,226,361,368
Image__2018-01-10__14-38-14.jpg,640,480,standing,211,187,367,338
Image__2018-01-10__14-38-14.jpg,640,480,standing,14,201,215,326
Image__2018-01-10__14-38-14.jpg,640,480,standing,28,2,212,170
Image__2018-01-10__14-38-14.jpg,640,480,standing,245,7,377,179
Image__2018-01-10__14-38-14.jpg,640,480,standing,22,353,183,476
Image__2018-01-10__14-31-18.jpg,640,480,standing,230,182,370,312
Image__2018-01-10__14-31-18.jpg,640,480,standing,405,180,562,317
Image__2018-01-10__14-31-18.jpg,640,480,standing,501,9,640,146
Image__2018-01-10__14-31-18.jpg,640,480,standing,304,328,452,459
Image__2018-01-10__14-31-18.jpg,640,480,fallen,141,154,251,480
Image__2018-01-10__14-31-18.jpg,640,480,fallen,23,1,146,362
Image__2018-01-18__10-57-28.jpg,640,480,standing,266,278,344,346
Image__2018-01-18__10-57-28.jpg,640,480,fallen,119,25,299,145
Image__2018-01-18__10-57-28.jpg,640,480,standing,95,251,182,322
Image__2018-01-18__10-57-28.jpg,640,480,fallen,182,166,342,260
Image__2018-01-10__14-38-28.jpg,640,480,fallen,453,40,588,455
Image__2018-01-10__14-38-28.jpg,640,480,standing,211,182,372,332
Image__2018-01-10__14-38-28.jpg,640,480,standing,23,189,184,339
Image__2018-01-10__14-38-28.jpg,640,480,standing,35,13,196,163
Image__2018-01-10__14-38-28.jpg,640,480,standing,227,10,388,160
Image__2018-01-10__14-38-28.jpg,640,480,standing,29,330,190,480
Image__2018-01-10__14-42-09.jpg,640,480,fallen,9,230,492,346
Image__2018-01-10__14-10-29.jpg,640,480,fallen,151,162,631,287
Image__2018-01-10__14-10-29.jpg,640,480,standing,233,282,394,445
Image__2018-01-10__14-10-29.jpg,640,480,standing,450,274,640,437
Image__2018-01-10__14-10-29.jpg,640,480,standing,271,1,408,154
Image__2018-01-10__14-10-29.jpg,640,480,standing,1,2,196,155
Image__2018-01-10__14-10-29.jpg,640,480,standing,14,281,191,425
Image__2018-01-10__14-10-29.jpg,640,480,standing,453,4,640,152
Image__2018-01-10__13-31-54.jpg,640,480,fallen,85,196,589,344
Image__2018-01-10__14-45-14.jpg,640,480,fallen,226,258,436,372
Image__2018-01-10__14-19-31.jpg,640,480,standing,146,157,301,286
Image__2018-01-10__14-19-31.jpg,640,480,standing,1,216,129,337
Image__2018-01-10__14-19-31.jpg,640,480,fallen,24,332,483,406
Image__2018-01-10__14-19-31.jpg,640,480,fallen,212,88,640,190
Image__2018-01-10__14-19-31.jpg,640,480,fallen,157,394,615,476
Image__2018-01-10__14-35-40.jpg,640,480,standing,438,139,605,296
Image__2018-01-10__14-35-40.jpg,640,480,standing,220,273,370,422
Image__2018-01-18__15-22-43.jpg,640,480,fallen,286,180,393,362
Image__2018-01-18__15-22-43.jpg,640,480,fallen,157,121,305,261
Image__2018-01-18__15-22-43.jpg,640,480,standing,217,261,285,324
Image__2018-01-18__15-22-43.jpg,640,480,standing,214,322,284,393
Image__2018-01-10__13-52-40.jpg,640,480,fallen,361,63,520,480
Image__2018-01-10__13-52-40.jpg,640,480,fallen,110,23,226,452
Image__2018-01-10__14-13-44.jpg,640,480,standing,193,146,355,311
Image__2018-01-10__14-13-44.jpg,640,480,standing,3,145,159,303
Image__2018-01-10__14-13-44.jpg,640,480,standing,373,137,538,287
Image__2018-01-10__14-13-44.jpg,640,480,standing,351,312,503,447
Image__2018-01-10__14-13-44.jpg,640,480,fallen,520,61,591,476
Image__2018-01-10__14-07-31.jpg,640,480,fallen,282,240,431,456
Image__2018-01-10__14-07-31.jpg,640,480,standing,434,277,517,387
Image__2018-01-10__14-07-31.jpg,640,480,standing,8,297,193,442
Image__2018-01-10__14-07-31.jpg,640,480,standing,182,198,313,317
Image__2018-01-10__14-07-31.jpg,640,480,standing,1,137,181,293
Image__2018-01-10__14-07-31.jpg,640,480,standing,107,2,296,200
Image__2018-01-10__14-07-31.jpg,640,480,standing,277,4,454,150
Image__2018-01-10__14-41-58.jpg,640,480,fallen,146,192,505,426
Image__2018-01-10__14-23-30.jpg,640,480,fallen,121,242,577,373
Image__2018-01-10__14-23-30.jpg,640,480,fallen,24,1,112,330
Image__2018-01-10__14-23-30.jpg,640,480,fallen,8,355,463,461
Image__2018-01-10__14-23-30.jpg,640,480,fallen,259,1,344,261
Image__2018-01-10__14-23-30.jpg,640,480,standing,367,104,512,254
Image__2018-01-10__14-24-05.jpg,640,480,fallen,1,400,460,477
Image__2018-01-10__14-24-05.jpg,640,480,fallen,110,324,588,407
Image__2018-01-10__14-24-05.jpg,640,480,fallen,97,5,214,325
Image__2018-01-10__14-24-05.jpg,640,480,standing,3,270,104,365
Image__2018-01-10__14-24-05.jpg,640,480,standing,205,185,353,322
Image__2018-01-10__14-24-05.jpg,640,480,standing,413,170,574,328
Image__2018-01-10__14-24-05.jpg,640,480,standing,290,9,458,147
Image__2018-01-10__13-57-58.jpg,640,480,fallen,210,306,591,468
Image__2018-01-10__14-02-01.jpg,640,480,fallen,228,244,346,456
Image__2018-01-10__14-44-54.jpg,640,480,fallen,24,166,385,303
Image__2018-01-10__14-44-40.jpg,640,480,fallen,297,87,460,437
